customer_id,name,dob,nationality,residency_country,jurisdiction_risk,account_type,occupation,source_of_funds,pep_flag,screening_result,device_count,join_date,kyc_status,risk_score,onboarding_decision
f4dbca07-e506-4670-b092-947dbe4969ec,Jacob Preston,1966-01-20,Fiji,Fiji,Medium,Personal,Freelancer,Salary,False,Clear,1,2025-04-08,Verified,Low,Approved
febec0db-9a3a-4103-ae3c-453214348f62,Rebecca Acosta,1979-07-19,Tanzania,Tanzania,High,Business,Cash Courier,Savings,False,Clear,3,2025-09-18,Verified,High,Manual Review
4baf0f5e-a932-4094-93f2-8f11147f6570,Kimberly Morris,2004-08-30,Namibia,Namibia,Medium,Personal,Consultant,Business Revenue,False,Clear,2,2023-11-03,Verified,Medium,Approved
727716ec-59fe-4bbc-b1a3-fad2b0946d2a,Lance Simmons,1965-05-09,Rwanda,Rwanda,Medium,Personal,Crypto Trader,Business Revenue,False,Clear,3,2025-03-18,Verified,Medium,Approved
a3b442bd-4649-4296-af58-42c3ff86cc31,Sergio Gomez,1989-03-03,Austria,Austria,Low,Personal,Doctor,Business Revenue,False,Clear,1,2023-03-11,Verified,Low,Approved
83599af6-5d01-455f-a7fd-64c4a334058a,Theresa Jones,2003-07-21,Niue,Niue,Low,Personal,Nurse,Savings,False,Clear,2,2025-01-08,Verified,Low,Approved
ad973b67-9b89-45cb-9942-644c248d31ec,Meghan Cisneros,1959-03-20,Lesotho,Lesotho,Medium,Personal,Nightclub Owner,Crypto,False,Clear,1,2025-04-29,Verified,Medium,Approved
5cb5e69c-5dc7-43e6-a529-64ffc74cc890,Amanda Jones,2004-01-15,Laos,Laos,High,Personal,Nightclub Owner,Salary,False,Clear,4,2025-09-21,Verified,High,Manual Review
5ef787b8-f2e6-495f-b32e-2016add702c9,Keith Jacobs,2004-12-07,Luxembourg,Luxembourg,Low,Personal,Consultant,Salary,False,Clear,1,2024-08-25,Verified,Low,Approved
507b9072-65e5-4f34-9df0-6e8c878aaed9,Phillip Berry,1982-01-07,Palau,Palau,Medium,Personal,Real Estate Agent,Business Revenue,False,Clear,1,2023-03-23,Verified,Medium,Approved
848af440-7fc1-4858-afa0-d842bc55300b,Danielle Wilson,2003-03-07,Jersey,Jersey,Low,Personal,Engineer,Business Revenue,False,Clear,4,2025-10-25,Verified,Medium,Approved
36ee1640-723e-4466-b43b-d27f42a259a6,Justin Green,1955-10-16,Niue,Niue,Low,Personal,Software Developer,Business Revenue,False,Potential Match,2,2024-08-22,Verified,Low,Manual Review
12f5131a-da52-42ee-a2bf-18f51f652a87,Donna Hendricks DDS,1989-08-14,States,United States,Medium,Personal,Nurse,Savings,False,Clear,1,2023-02-01,Verified,Low,Approved
f7b217c7-ae92-4a71-8f7d-cb431679742f,Steven Wallace,2001-02-07,Rwanda,Rwanda,Medium,Business,Nurse,Salary,False,Clear,2,2024-01-14,Verified,Medium,Approved
4a552ea0-8acb-4e09-8ccc-9cea109fd8ee,Emma Reed,1973-06-11,Denmark,Denmark,Low,Personal,Pawn Broker,Salary,False,Clear,1,2023-11-03,Verified,Low,Approved
2c913a7c-a340-4f08-b341-91b8ed6522b4,Sarah Joseph,1975-06-04,Canada,Canada,Low,Personal,Civil Servant,Salary,True,Confirmed Hit,2,2025-11-03,Verified,Medium,Manual Review
3c9abe10-238d-4f44-8ac4-d0eb3373730e,Katie Martinez,1959-01-31,Serbia,Serbia,Medium,Personal,Consultant,Business Revenue,False,Clear,3,2025-04-18,Verified,Medium,Approved
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,Allison Spencer,1997-07-10,Hungary,Hungary,Medium,Personal,Civil Servant,Business Revenue,False,Clear,2,2024-07-06,Verified,Medium,Approved
b788f5d1-ffe5-45f6-a5ed-cfe34f2dad3f,Lisa Miller,1956-01-01,Laos,Laos,High,Personal,Nurse,Salary,False,Clear,1,2024-10-08,Verified,Low,Approved
20156a72-12e1-43a6-932c-ae01d2c65ee4,Kelly Hammond,1969-06-10,Madagascar,Madagascar,High,Personal,Pawn Broker,Salary,False,Clear,1,2025-06-05,Verified,Medium,Approved
20da8972-5832-4ee4-8471-b4b0ae1b9f69,Maria Cole,1961-01-16,Korea,South Korea,Low,Personal,Crypto Trader,Crypto,False,Clear,1,2024-06-09,Verified,Medium,Approved
21084dd9-f75d-4e3c-848d-56502e9522d6,Penny Bowman,1998-08-03,Kuwait,Kuwait,High,Personal,Freelancer,Salary,False,Clear,4,2023-10-15,Verified,Medium,Approved
4ddb1b36-272c-4588-84a2-576c1fc905f8,Thomas Brown,1994-02-15,Latvia,Latvia,Low,Personal,Software Developer,Salary,False,Clear,3,2025-07-28,Verified,Low,Approved
84d67c4f-f0df-4684-b28e-41225894f7f1,Frank Fletcher,1962-05-10,Uruguay,Uruguay,Low,Business,Nurse,Salary,False,Clear,2,2022-12-12,Verified,Medium,Approved
46426c45-8d03-417a-b4d3-75c1a29319fa,Sarah King,1991-05-07,Macau,Macau SAR,Medium,Business,Freelancer,Savings,False,Clear,1,2025-01-15,Verified,Medium,Approved
9780c215-2b2b-48e9-a417-c09380a8a23d,Eric Ferguson,1967-01-05,Malawi,Malawi,Medium,Personal,Doctor,Salary,False,Clear,3,2023-10-09,Verified,Medium,Approved
566e3cbe-9aea-422f-a6e9-87cab87b6384,Brittany Hopkins,1971-01-27,Greece,Greece,Low,Personal,Doctor,Salary,False,Clear,1,2024-02-26,Verified,Low,Approved
f2d3f761-0ba3-4279-94cb-056407437c3b,Kristy Bryan,1987-05-30,Polynesia,French Polynesia,Low,Personal,Teacher,Salary,False,Clear,4,2024-05-17,Verified,Low,Approved
9e3c5a88-6aa5-4e6d-9277-9574c4576cc3,Laura Curtis,1970-08-06,Jersey,Jersey,Low,Personal,Software Developer,Savings,False,Clear,5,2024-02-03,Verified,Low,Approved
4d560a3d-f4e7-469a-a454-09374a27ebf2,Kathleen Burton,1985-12-15,Guam,Guam,Low,Personal,Used Car Dealer,Salary,False,Clear,1,2024-06-01,Verified,Low,Approved
2877f5d9-0f56-45f8-b048-faa112ae5c22,Dr. Michael Evans,1965-08-13,Portugal,Portugal,Low,Personal,Teacher,Salary,False,Clear,1,2025-02-22,Verified,Low,Approved
dc8a4922-5005-480f-a4c7-78a59b4e164b,John Harris,1969-06-15,Canada,Canada,Low,Personal,Nurse,Salary,False,Clear,2,2025-02-11,Verified,Low,Approved
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,Morgan Valencia,1980-06-06,Austria,Austria,Low,Personal,Crypto Trader,Savings,False,Clear,2,2023-11-11,Verified,Low,Approved
7318b96d-4479-4612-9f5d-988f776abf09,Justin Flores,1985-09-28,Greece,Greece,Low,Personal,Civil Servant,Salary,False,Clear,3,2025-09-01,Verified,Low,Approved
6b0ae0e3-9d89-4047-9d39-d7936257a4a2,Brent Roberts,1963-08-22,Tonga,Tonga,Medium,Personal,Real Estate Agent,Savings,False,Clear,1,2023-07-28,Pending,Low,Approved
b89bdf7f-93e3-4c35-af0a-573d53d2d56d,Sean Moore,1993-09-17,Andorra,Andorra,Low,Personal,Nurse,Salary,False,Clear,3,2024-10-21,Verified,Low,Approved
e10b1a47-7fae-4748-b781-321e83c501cb,Phillip Jimenez,1963-10-07,Kong,Hong Kong SAR,Medium,Personal,Engineer,Inheritance,False,Clear,2,2024-04-14,Verified,Medium,Approved
3da06476-f778-4676-b50d-112e8164ceec,Alexander Landry,2001-11-17,Croatia,Croatia,Medium,Personal,Engineer,Business Revenue,False,Clear,1,2024-04-06,Verified,Low,Approved
d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,Harry Williams,1987-10-21,Canada,Canada,Low,Business,Engineer,Salary,False,Clear,1,2025-07-21,Verified,Low,Approved
22498f66-6e51-484d-9b84-edc3d8e049de,Julie Herrera,1990-09-19,Poland,Poland,Low,Business,Importer/Exporter,Salary,False,Clear,1,2025-02-01,Verified,Medium,Approved
0d18ab95-668c-4477-8b95-017c5dae1201,Monica Gallagher,1959-09-02,Vanuatu,Vanuatu,Medium,Personal,Real Estate Agent,Savings,False,Clear,1,2024-04-25,Verified,Low,Approved
734a6ca3-8116-43fc-a2e7-c1a612d2fa06,Chloe Tran,1989-06-24,Belgium,Belgium,Low,Personal,Freelancer,Salary,False,Clear,1,2022-11-25,Verified,Low,Approved
5d986115-f05e-4efe-8ece-112856ce4b42,Jennifer Norton,1990-11-01,Luxembourg,Luxembourg,Low,Personal,Engineer,Salary,False,Clear,1,2024-06-08,Verified,Low,Approved
09f64405-0b99-4034-8a4e-255280051b10,Christina Hicks,1986-03-25,Chile,Chile,Low,Business,Nurse,Crypto,False,Clear,1,2023-10-28,Verified,Medium,Approved
9dd2f9de-fd98-4e33-a498-abe92999bbef,Erin Austin,1976-10-28,Caledonia,New Caledonia,Low,Business,Civil Servant,Savings,False,Clear,1,2024-12-26,Verified,Low,Approved
7d66971e-8847-4c56-827c-9f8cd40ac5e9,Elizabeth Rogers,1983-04-29,Tanzania,Tanzania,High,Business,Real Estate Agent,Business Revenue,False,Clear,1,2024-10-04,Verified,High,Manual Review
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,Elizabeth Cabrera,1983-02-27,Islands,Solomon Islands,High,Personal,Importer/Exporter,Inheritance,False,Clear,1,2023-12-17,Verified,Medium,Approved
a1173719-b023-40ea-9f41-e335b9aed8e4,Lauren Robles,1973-07-20,Lithuania,Lithuania,Low,Personal,Nurse,Salary,False,Clear,1,2025-08-08,Verified,Low,Approved
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,John Coffey,1958-10-16,Lanka,Sri Lanka,Medium,Personal,Nurse,Savings,False,Potential Match,4,2024-05-30,Verified,Medium,Manual Review
b89f7039-a107-4c46-8634-17182ba6adb3,Mikayla Silva,1959-11-10,Argentina,Argentina,Medium,Personal,Freelancer,Salary,False,Clear,1,2023-07-08,Verified,Low,Approved
9293f705-0815-4147-be00-980eae441e21,Sarah Hernandez,1955-10-03,Australia,Australia,Low,Personal,Teacher,Salary,False,Clear,2,2024-03-03,Verified,Low,Approved
d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,Jennifer Hampton,1979-03-21,Curaçao,Curaçao,Medium,Personal,Pawn Broker,Salary,False,Clear,3,2023-10-31,Verified,Medium,Approved
ff84faef-5336-423b-8f96-468535145890,Amy Taylor,2001-05-20,Islands,Northern Mariana Islands,Low,Personal,Consultant,Salary,False,Clear,1,2023-10-04,Verified,Low,Approved
887b03e5-e980-4808-b5ac-824c2c55aef7,Kelly Edwards,1963-08-22,Malaysia,Malaysia,Medium,Personal,Doctor,Salary,False,Clear,1,2023-07-10,Verified,Low,Approved
cdbc2c1c-a4af-47bd-ae45-5cc6b88e830f,Hector Ingram,1972-11-06,Tonga,Tonga,Medium,Business,Doctor,Business Revenue,False,Clear,3,2024-12-23,Verified,High,Manual Review
4c6a70f4-8ede-444d-876c-f68c3f1be0d0,Lisa Lee,1970-01-13,France,France,Low,Personal,Crypto Trader,Savings,False,Clear,1,2024-08-13,Verified,Low,Approved
b0b39015-3510-4852-b474-634949fc2cd8,William Evans,1990-06-24,Tonga,Tonga,Medium,Business,Consultant,Business Revenue,False,Clear,1,2022-12-21,Verified,Medium,Approved
b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,Emily Bailey,1962-03-08,Lithuania,Lithuania,Low,Personal,Teacher,Inheritance,False,Clear,3,2025-10-12,Verified,Medium,Approved
65001423-faeb-4d19-a550-8ea26133a34d,Bryan Rhodes,1968-12-06,Lithuania,Lithuania,Low,Personal,Nightclub Owner,Salary,False,Clear,1,2025-10-17,Verified,Low,Approved
f48f709c-49a2-4441-8ac4-de854a5b1aff,Tina Ballard,1987-01-05,Korea,South Korea,Low,Business,Nurse,Inheritance,False,Clear,4,2023-11-01,Verified,Medium,Approved
36c7d6fa-7aa4-4052-bf51-936241a64fed,Hannah Ramos,2005-08-06,Islands,Cook Islands,Low,Personal,Consultant,Inheritance,False,Clear,1,2024-07-26,Verified,Low,Approved
1bf645f6-2324-4211-8588-fc1bb2384849,Joshua Fitzpatrick,1955-12-12,Montenegro,Montenegro,Low,Personal,Importer/Exporter,Salary,False,Clear,4,2025-07-08,Verified,Medium,Approved
39c59df9-87f2-45d6-a7ba-26acab7a3d1c,Laurie Sanchez,1975-09-29,Malawi,Malawi,Medium,Personal,Nurse,Salary,False,Clear,2,2024-12-17,Verified,Low,Approved
ae62990c-19bd-4f93-b8ef-7666b7a4c719,Amy Gutierrez,1976-06-28,Brunei,Brunei,Low,Personal,Consultant,Salary,False,Clear,1,2025-05-24,Verified,Low,Approved
a723fb72-682b-463a-a86e-d390edd97a1a,Abigail Pierce,1999-02-20,Armenia,Armenia,Low,Personal,Nurse,Salary,False,Clear,1,2025-04-19,Verified,Low,Approved
4988e418-f6c3-4218-8183-6315330f8be1,Sherry Woods,1956-04-27,France,France,Low,Personal,Civil Servant,Cash,False,Clear,1,2023-08-30,Verified,Low,Approved
3b72c86d-92fa-475f-a6fd-0cb116e6e5c0,Matthew Velez,2003-09-25,Ukraine,Ukraine,Medium,Personal,Nightclub Owner,Savings,False,Clear,3,2024-03-27,Verified,Medium,Approved
6afa828c-2cd1-4b9f-abe5-841fe9c96c52,Miranda Zuniga,1958-01-03,Tanzania,Tanzania,High,Personal,Freelancer,Business Revenue,False,Clear,4,2024-08-26,Verified,High,Manual Review
c9b7c9bc-65a1-4fa9-9611-69a1ff46a6bf,Casey Gillespie,2001-09-25,Turkey,Turkey,Medium,Personal,Importer/Exporter,Salary,False,Clear,5,2024-03-01,Verified,Medium,Approved
4c636e95-025f-4543-8997-623ae0723d96,Timothy Hayden DVM,1979-10-09,Greece,Greece,Low,Personal,Teacher,Salary,False,Clear,1,2023-05-06,Verified,Low,Approved
a42d0cd7-fd35-4f6a-b450-388748d90846,Ashley Bird,1985-05-12,Taiwan,Taiwan,Low,Personal,Freelancer,Business Revenue,False,Clear,5,2024-10-15,Verified,Medium,Approved
45d8a6ad-77d0-459e-8114-14f8d9df0d0e,Kathleen Mays,1956-11-30,Ireland,Ireland,Low,Personal,Teacher,Salary,False,Clear,2,2023-11-27,Verified,Low,Approved
b7f60cdf-41dc-4c60-a5f6-0735757b6b29,Brian Martin,1997-01-08,Macedonia,North Macedonia,Low,Business,Freelancer,Salary,False,Clear,3,2024-11-24,Verified,Medium,Approved
317304b5-c1dd-484a-aca5-8d95915a1c30,Norman Gibbs,1989-01-02,Pakistan,Pakistan,Medium,Business,Consultant,Business Revenue,False,Clear,2,2025-01-05,Verified,High,Manual Review
53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,Scott Prince,1968-10-29,Turkey,Turkey,Medium,Personal,Real Estate Agent,Salary,False,Clear,4,2023-11-04,Verified,Medium,Approved
ef9240b6-52d7-4f10-ba3a-6e9623ff23d3,Michael Lopez,1972-03-10,United,United Kingdom,Low,Personal,Crypto Trader,Business Revenue,False,Clear,1,2024-11-23,Verified,Low,Approved
546252e7-f43b-4052-8459-bd6ec0f63229,Dean Young,1973-09-22,Cyprus,Cyprus,Medium,Business,Cash Courier,Savings,False,Clear,4,2025-03-04,Verified,High,Manual Review
3c7e5368-b159-4847-9c0b-9b10a757cb10,Nathan Smith,1978-11-06,Romania,Romania,Medium,Personal,Used Car Dealer,Inheritance,False,Clear,2,2025-10-27,Verified,Medium,Approved
ec50ace4-80a5-4e65-afa2-855967c96204,Bryan Parker,1977-04-26,South,South Korea,Low,Personal,Real Estate Agent,Business Revenue,False,Clear,2,2025-03-27,Verified,Medium,Approved
f0cd7f05-ea87-455e-a382-95d31e0ef546,Michele Collins,2004-05-04,Iceland,Iceland,Low,Personal,Freelancer,Cash,False,Clear,1,2024-08-29,Verified,Medium,Approved
74797b61-2737-4b52-ba6a-210722319050,Lucas Robinson,1993-08-18,Brunei,Brunei,Low,Personal,Importer/Exporter,Salary,False,Clear,1,2025-05-18,Verified,Low,Approved
c1e1b94a-7888-4058-a9ad-0e9b8c9aa1e9,Lisa Perry,1958-02-09,Zealand,New Zealand,Low,Personal,Consultant,Salary,False,Clear,1,2024-05-22,Pending,Low,Approved
98874bfe-c136-4c65-ae2a-e3413f59e4f2,Mary Robinson,1968-11-17,Canada,Canada,Low,Personal,Engineer,Salary,False,Clear,1,2024-07-11,Verified,Low,Approved
ead08c89-13fe-4a29-9c9d-eee0b42a0456,Angela Griffin,1961-12-04,Kosovo,Kosovo,Low,Personal,Software Developer,Business Revenue,False,Clear,2,2023-01-19,Verified,Low,Approved
89628f6e-929c-43b3-b3c0-8bf18167999f,Amy Kelley,1960-01-07,Republic,Czech Republic,Low,Personal,Cash Courier,Inheritance,False,Clear,2,2022-11-27,Verified,Medium,Approved
21c71aa3-7414-43b5-8e3e-25f2cf0671c7,Ann Dixon,2000-04-12,Hong,Hong Kong SAR,Medium,Personal,Civil Servant,Salary,False,Clear,2,2025-01-29,Verified,Low,Approved
4ee4334e-ce92-4136-ac3a-812f765e6cb5,Joyce Brown,1966-09-12,Spain,Spain,Low,Personal,Civil Servant,Business Revenue,False,Clear,2,2024-03-22,Verified,Low,Approved
12b2102d-940c-4503-b7c8-6152beed0af9,Jennifer Velasquez,1984-01-06,Spain,Spain,Low,Personal,Doctor,Salary,False,Clear,1,2024-07-20,Verified,Low,Approved
e4eb8000-ef40-4162-8f6c-e9bffe7ee362,Gregory Brown,1994-09-03,Cayman,Cayman Islands,Low,Personal,Pawn Broker,Salary,False,Clear,3,2023-06-22,Verified,Medium,Approved
22ab7752-c4db-4a62-ae13-418d68ab80ea,Timothy Johnson,1968-04-01,Armenia,Armenia,Low,Personal,Real Estate Agent,Salary,False,Clear,2,2024-01-11,Verified,Low,Approved
e42e707a-fe2b-4987-9fdc-abbf6b9cd71c,Veronica Brewer,2004-03-27,Lithuania,Lithuania,Low,Personal,Used Car Dealer,Salary,False,Clear,1,2023-03-07,Verified,Low,Approved
f6d22a7b-aec7-4a82-948b-4376602a4e57,Sergio Knox,1979-05-04,Papua,Papua New Guinea,Medium,Personal,Used Car Dealer,Salary,False,Clear,2,2023-06-12,Verified,Medium,Approved
fe2b34d8-2db0-428d-9e5e-be5459077299,Kimberly Valdez,1989-09-04,Timor-Leste,Timor-Leste,Medium,Business,Real Estate Agent,Inheritance,False,Clear,1,2023-12-16,Verified,Medium,Approved
c194f97f-00e3-4026-95b6-de85390239d9,Kendra Luna,1956-12-05,Norfolk,Norfolk Island,Low,Personal,Consultant,Salary,False,Clear,2,2024-10-31,Verified,Low,Approved
6118433b-882c-4d1e-ac93-a7918b60c511,Edwin Nunez,1979-10-01,Gibraltar,Gibraltar,Low,Personal,Used Car Dealer,Inheritance,False,Clear,1,2025-01-16,Verified,Medium,Approved
e00da49d-effa-4002-b040-413c4690fb15,Danielle Reed,2001-09-18,San,San Marino,Low,Personal,Crypto Trader,Crypto,False,Clear,2,2024-01-01,Verified,Medium,Approved
efad49e9-c41c-447e-9d6b-9b626b535a19,Ashley Pacheco,1973-02-24,Taiwan,Taiwan,Low,Personal,Freelancer,Inheritance,False,Clear,3,2023-09-23,Verified,Medium,Approved
7249f62c-0898-4462-980c-b95c19d45deb,Alexis Harris,1965-08-15,New,New Zealand,Low,Personal,Used Car Dealer,Business Revenue,False,Clear,1,2025-04-29,Verified,Medium,Approved
705fddf5-66fa-4ca0-8b53-1932bd9419aa,Michele Williams,1979-07-25,Micronesia,Micronesia,Medium,Personal,Engineer,Salary,False,Clear,2,2024-02-19,Verified,Low,Approved
fe54ee4b-80ff-4173-a3df-ecd70e731dd7,Daniel Shields,1987-03-26,Austria,Austria,Low,Personal,Nurse,Savings,False,Clear,1,2025-01-05,Verified,Low,Approved
c5c51060-9911-41e7-93d5-63ae51a3ac26,Robert Dennis,1975-04-20,Ireland,Ireland,Low,Personal,Nightclub Owner,Crypto,False,Clear,1,2023-12-27,Verified,Medium,Approved
8570b59f-a903-4e67-bc56-8b5324acb722,Erica Turner,1998-12-15,Vietnam,Vietnam,High,Business,Cash Courier,Salary,False,Clear,1,2024-08-05,Verified,High,Manual Review
bc36dc59-e134-4dfc-9777-7f10f2d2393f,Eric Brown,2001-09-16,Cameroon,Cameroon,High,Personal,Used Car Dealer,Savings,False,Clear,5,2023-01-23,Verified,High,Manual Review
582b91ee-f8e8-435b-8c00-988a7ee1011a,Lori Simmons,1959-06-04,Brunei,Brunei,Low,Personal,Doctor,Business Revenue,False,Clear,1,2023-02-23,Verified,Low,Approved
6883ac6e-6a94-4054-b241-4482519894d8,Megan Floyd,1995-07-11,Vietnam,Vietnam,High,Personal,Nurse,Inheritance,False,Clear,1,2025-05-15,Verified,Medium,Approved
39b02e2a-d96e-484f-bdb0-174e7938878a,James Webster,1973-02-11,Mariana,Northern Mariana Islands,Low,Personal,Software Developer,Inheritance,False,Clear,1,2023-06-25,Verified,Low,Approved
69a53b4f-8ff8-469d-8ec0-713dea2c7a51,Michael Shaffer,2001-12-29,Netherlands,Netherlands,Medium,Personal,Pawn Broker,Salary,False,Clear,4,2023-09-07,Verified,Medium,Approved
548c1d84-340d-4049-8147-65063e2bf9c9,Kristin Anderson,1959-08-09,Caledonia,New Caledonia,Low,Personal,Crypto Trader,Salary,False,Clear,4,2022-11-11,Verified,Medium,Approved
d453f867-b97e-4224-891f-691217abb863,Tammy Boone,1999-08-24,Switzerland,Switzerland,Low,Personal,Civil Servant,Salary,False,Clear,1,2023-04-15,Verified,Low,Approved
12a1fe7d-dfa5-4722-8a1f-c9df9a591974,Derrick Nunez,2004-02-08,Samoa,American Samoa,Low,Personal,Importer/Exporter,Salary,False,Clear,1,2023-01-09,Verified,Low,Approved
30a5648e-efe9-43d0-b639-08bf03ece8ff,Felicia Krueger,1958-03-20,Uganda,Uganda,Medium,Personal,Civil Servant,Savings,False,Clear,1,2025-06-25,Verified,Low,Approved
b2149062-3e1a-463e-aa18-d32c7a9a8ef5,Autumn Key,1984-07-14,Ghana,Ghana,Medium,Personal,Freelancer,Salary,False,Potential Match,2,2023-05-02,Verified,Medium,Manual Review
48769153-c688-43fe-9255-5c758d55119e,Christine Herman,1993-04-24,Lesotho,Lesotho,Medium,Personal,Freelancer,Salary,False,Clear,2,2025-08-19,Verified,Medium,Approved
e1fff6c0-8347-41da-9c11-ab6d42f5b3f5,Joseph Howard,1975-11-17,Armenia,Armenia,Low,Business,Teacher,Salary,False,Clear,1,2025-03-02,Verified,Low,Approved
340029c3-ea11-405b-91fa-cefad6f89f7a,Brett Zavala MD,1974-01-18,Isle,Isle of Man,Low,Personal,Consultant,Business Revenue,False,Clear,1,2022-11-16,Verified,Low,Approved
0426fcc9-255b-40e2-bdc2-b74b38a56b49,Jason Hart,1957-08-12,Slovakia,Slovakia,Low,Personal,Cash Courier,Inheritance,False,Clear,1,2025-06-04,Verified,Medium,Approved
32399ffb-2704-4f25-8b91-b8cb6ae66582,Timothy Riley,1996-06-28,Norway,Norway,Low,Business,Nurse,Salary,False,Clear,2,2024-01-04,Verified,Medium,Approved
f186e47a-a794-4320-8cf6-e8b87fd238c3,James Whitaker,1986-09-21,American,American Samoa,Low,Business,Teacher,Salary,False,Clear,1,2025-01-09,Verified,Low,Approved
bd5609c4-a446-4663-b93b-17fbf76d15fd,Dawn Underwood,1982-08-28,Polynesia,French Polynesia,Low,Personal,Teacher,Salary,False,Clear,4,2024-01-20,Verified,Low,Approved
2f1dc121-7d02-4c6d-8bea-75c1b86677aa,Christopher Norton Jr.,1958-05-10,Portugal,Portugal,Low,Business,Teacher,Business Revenue,False,Clear,1,2025-07-21,Verified,Medium,Approved
d6cd3155-08a8-4c7f-8621-38ad0f09105c,Kimberly May,1984-05-14,New,New Caledonia,Low,Personal,Nurse,Business Revenue,False,Clear,1,2025-10-08,Verified,Low,Approved
2332a50e-6992-496e-81a2-5ed1c3abb5f1,Theresa Barnett,1962-10-24,Belgium,Belgium,Low,Personal,Nurse,Business Revenue,False,Clear,3,2024-01-07,Verified,Medium,Approved
74bd0c93-8177-4661-b7fe-032c02571851,Crystal Mann,2002-10-02,Luxembourg,Luxembourg,Low,Personal,Consultant,Salary,False,Clear,2,2025-09-21,Verified,Low,Approved
a8c6dbc0-7bb3-447b-a9aa-144b9dd43675,Luke Estrada,1983-07-29,of,Isle of Man,Low,Personal,Consultant,Salary,False,Clear,3,2025-04-30,Verified,Medium,Approved
892621df-4655-48b7-b8e1-9f568787ea21,Aaron Arnold Jr.,1959-07-12,Northern,Northern Mariana Islands,Low,Personal,Civil Servant,Salary,False,Clear,3,2025-05-05,Verified,Low,Approved
f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,Alicia Li,1972-10-10,Cayman,Cayman Islands,Low,Business,Crypto Trader,Salary,False,Clear,2,2023-05-22,Verified,Medium,Approved
9ea9f508-3122-4592-bdb0-2235261e2555,Ashley Davis,1997-03-19,Lebanon,Lebanon,Medium,Business,Nurse,Salary,False,Clear,4,2024-09-10,Verified,Medium,Approved
f5948a54-5f80-4eeb-943a-9aff659b0105,Robin Adams,1998-09-26,Kyrgyzstan,Kyrgyzstan,Medium,Personal,Civil Servant,Salary,False,Clear,2,2023-07-22,Verified,Low,Approved
67c0518b-17ef-4621-881c-79d4c27437eb,Martha Garrison,1973-09-06,Norway,Norway,Low,Personal,Doctor,Salary,False,Clear,1,2025-07-27,Verified,Low,Approved
152aeaec-2bdf-4b41-b3ed-a8f1026b5383,Juan Brown,2004-10-19,North,North Macedonia,Low,Personal,Civil Servant,Salary,False,Clear,3,2024-12-19,Verified,Low,Approved
eb4d8f42-8735-40a2-a511-09611869a217,Mr. Richard Knight PhD,1963-02-14,Romania,Romania,Medium,Personal,Used Car Dealer,Business Revenue,False,Clear,1,2025-05-07,Verified,Medium,Approved
45667c48-79ba-430a-9118-c400e336c243,Daniel Parrish,1981-11-21,Namibia,Namibia,Medium,Business,Nightclub Owner,Cash,False,Clear,2,2023-07-23,Verified,High,Manual Review
a879d8f8-9042-4eb7-8b04-0f53e63949d4,Benjamin Frost,2004-03-29,Northern,Northern Mariana Islands,Low,Personal,Consultant,Salary,False,Clear,1,2025-01-19,Verified,Low,Approved
24e9bcfd-9647-4f9f-b508-507af622d842,Timothy Edwards,1989-03-26,Bangladesh,Bangladesh,Medium,Personal,Crypto Trader,Salary,False,Clear,1,2025-03-07,Verified,Low,Approved
905f9096-2996-46e2-8c9d-690713b22cec,Michelle Sanders,1967-01-18,Madagascar,Madagascar,High,Personal,Software Developer,Savings,False,Potential Match,1,2023-08-12,Verified,Low,Manual Review
6243bed7-54ec-4f33-8a62-4cbde582b678,Ruben Price,1993-03-11,Switzerland,Switzerland,Low,Personal,Civil Servant,Salary,False,Clear,1,2025-08-20,Verified,Low,Approved
9aec56a8-5731-4609-9375-ee90d6b361e4,Amy Kim,2002-03-24,Zealand,New Zealand,Low,Personal,Nurse,Salary,False,Clear,4,2023-04-12,Verified,Low,Approved
a255e1bb-0795-4c1f-938d-6b8cc607b1e9,Tina Sanders,1983-01-13,Chile,Chile,Low,Business,Real Estate Agent,Salary,False,Clear,2,2025-03-15,Verified,Medium,Approved
601bfbcb-f0ee-4cce-8d93-e14a5b167158,Willie Henry,1980-12-11,China,China,High,Personal,Nightclub Owner,Business Revenue,False,Clear,1,2023-10-16,Verified,Medium,Approved
4b9dfd58-9e5d-4c7a-85ac-c35415f00cb4,Michael Guerrero,1957-06-13,Malawi,Malawi,Medium,Personal,Teacher,Savings,False,Clear,1,2024-04-13,Verified,Low,Approved
f165d779-0154-4950-976d-e21f1b46ebdc,Nancy Stewart,1968-10-30,Islands,Cayman Islands,Low,Personal,Civil Servant,Salary,False,Clear,1,2024-10-10,Verified,Low,Approved
6e54ac6d-2ff8-487e-9659-1c8921ebfaa9,Ian Nelson,1965-05-28,Cayman,Cayman Islands,Low,Personal,Doctor,Salary,False,Clear,1,2025-01-10,Verified,Low,Approved
